"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4093","test_cart_shows_correct_product_names[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestAddProductsToCart","test_cart_ui","",""
"","3465","test_product_detail_page_shows_price[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","6068","test_invoice_file_is_downloaded[chromium]","tests.checkout","2026-06-14","passed","2026-06-14","TestDownloadInvoice","test_checkout_ui","",""
"","3489","test_product_detail_page_shows_brand[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestProductDetailPage","test_product_detail_ui","",""
"","132","test_returns_200","tests.ae_products","2026-06-14","passed","2026-06-14","TestGetAllProducts","test_ae_products_api","",""
"","87","test_message_confirms_user_exists","tests.ae_account","2026-06-14","passed","2026-06-14","TestVerifyLogin","test_ae_account_api","",""
"","3504","test_subscription_success_on_cart[chromium]","tests.products","2026-06-14","passed","2026-06-14","TestSubscriptionOnCartPage","test_subscription_ui","",""
"","17","test_echoes_payload_fields","tests.users","2026-06-14","passed","2026-06-14","TestCreateUser","test_user_api","",""
"","15","test_unknown_id_raises_api_error","tests.users","2026-06-14","passed","2026-06-14","TestGetUser","test_user_api","",""
"","13","test_all_items_have_id","tests.users","2026-06-14","passed","2026-06-14","TestGetAllUsers","test_user_api","",""
